90.0161	-0.08	-0.12	0.050	-0.013
90.016125	-0.07	-0.13	0.051	-0.012
90.01615	-0.05	-0.14	0.053	-0.012
90.016175	-0.04	-0.14	0.057	-0.011
90.0162	-0.01	-0.13	0.060	-0.009
90.016225	0.04	-0.12	0.063	-0.007
90.01625	0.07	-0.11	0.065	-0.005
90.016275	0.12	-0.10	0.068	-0.003
90.0163	0.16	-0.08	0.073	0.000
90.016325	0.23	-0.06	0.081	0.005
90.01635	0.30	-0.02	0.087	0.012
90.016375	0.36	0.02	0.095	0.018
90.0164	0.43	0.06	0.102	0.026
90.016425	0.50	0.10	0.110	0.033
90.01645	0.57	0.14	0.116	0.040
90.016475	0.62	0.18	0.122	0.048
90.0165	0.67	0.20	0.127	0.054
90.016525	0.72	0.22	0.133	0.062
90.01655	0.79	0.25	0.140	0.070
90.016575	0.87	0.28	0.146	0.080
90.0166	0.95	0.31	0.150	0.091
90.016625	1.02	0.33	0.155	0.104
90.01665	1.08	0.35	0.158	0.116
90.016675	1.14	0.36	0.160	0.128
90.0167	1.20	0.37	0.161	0.139
90.016725	1.25	0.38	0.162	0.149
90.01675	1.31	0.38	0.162	0.158
90.016775	1.34	0.37	0.160	0.166
90.0168	1.37	0.35	0.158	0.173
90.016825	1.40	0.33	0.157	0.178
90.01685	1.44	0.31	0.155	0.184
90.016875	1.49	0.29	0.154	0.189
90.0169	1.54	0.27	0.154	0.195
90.016925	1.54	0.26	0.151	0.198
90.01695	1.48	0.24	0.147	0.200
90.016975	1.40	0.21	0.148	0.199
90.017	1.41	0.19	0.149	0.198
90.017025	1.46	0.19	0.153	0.199
90.01705	1.49	0.19	0.156	0.201
90.017075	1.52	0.19	0.158	0.202
90.0171	1.53	0.20	0.162	0.202
90.017125	1.57	0.21	0.166	0.202
90.01715	1.61	0.23	0.171	0.202
90.017175	1.65	0.25	0.176	0.204
90.0172	1.69	0.28	0.179	0.205
90.017225	1.73	0.31	0.183	0.207
90.01725	1.78	0.34	0.188	0.208
90.017275	1.80	0.36	0.189	0.208
90.0173	1.83	0.38	0.191	0.208
90.017325	1.84	0.39	0.190	0.208
90.01735	1.86	0.39	0.189	0.208
90.017375	1.86	0.39	0.189	0.208
90.0174	1.89	0.39	0.189	0.210
90.017425	1.91	0.38	0.183	0.210
90.01745	1.93	0.35	0.182	0.211
90.017475	1.97	0.32	0.177	0.212
90.0175	1.99	0.27	0.171	0.213
90.017525	1.98	0.22	0.164	0.213
90.01755	1.99	0.17	0.159	0.213
90.017575	2.00	0.12	0.153	0.212
90.0176	2.01	0.07	0.147	0.213
90.017625	2.03	0.01	0.143	0.213
90.01765	2.04	-0.03	0.138	0.213
90.017675	2.06	-0.07	0.136	0.216
90.0177	2.08	-0.10	0.134	0.219
90.017725	2.11	-0.11	0.133	0.223
90.01775	2.14	-0.13	0.132	0.228
90.017775	2.16	-0.14	0.132	0.231
90.0178	2.18	-0.15	0.131	0.234
90.017825	2.18	-0.15	0.133	0.238
90.01785	2.15	-0.14	0.134	0.240
90.017875	2.09	-0.14	0.135	0.241
90.0179	2.01	-0.13	0.136	0.241
90.017925	1.91	-0.13	0.138	0.239
90.01795	1.81	-0.13	0.140	0.235
90.017975	1.69	-0.14	0.143	0.229
90.018	1.58	-0.15	0.145	0.223
90.018025	1.45	-0.16	0.147	0.216
90.01805	1.33	-0.18	0.149	0.207
90.018075	1.23	-0.21	0.153	0.198
90.0181	1.12	-0.24	0.153	0.188
90.018125	1.02	-0.27	0.153	0.177
90.01815	0.90	-0.32	0.152	0.166
90.018175	0.79	-0.36	0.148	0.153
90.0182	0.70	-0.40	0.146	0.140
90.018225	0.61	-0.44	0.141	0.127
90.01825	0.51	-0.47	0.136	0.115
90.018275	0.43	-0.50	0.130	0.105
90.0183	0.37	-0.52	0.124	0.096
90.018325	0.33	-0.53	0.118	0.089
90.01835	0.28	-0.55	0.110	0.083
90.018375	0.23	-0.56	0.103	0.077
90.0184	0.19	-0.59	0.093	0.071
90.018425	0.14	-0.62	0.084	0.066
90.01845	0.11	-0.65	0.075	0.059
90.018475	0.08	-0.68	0.066	0.053
90.0185	0.06	-0.72	0.057	0.048
90.018525	0.04	-0.76	0.048	0.041
90.01855	0.03	-0.79	0.039	0.034
90.018575	0.04	-0.82	0.033	0.027
90.0186	0.05	-0.83	0.025	0.022
90.018625	0.07	-0.84	0.019	0.015
90.01865	0.10	-0.84	0.014	0.009
90.018675	0.13	-0.83	0.009	0.002
90.0187	0.16	-0.83	0.004	-0.006
90.018725	0.21	-0.81	-0.002	-0.014
90.01875	0.26	-0.80	-0.007	-0.022
90.018775	0.31	-0.79	-0.012	-0.032
90.0188	0.35	-0.79	-0.018	-0.043
90.018825	0.38	-0.78	-0.024	-0.053
90.01885	0.39	-0.77	-0.028	-0.065
90.018875	0.42	-0.76	-0.032	-0.077
90.0189	0.45	-0.74	-0.036	-0.089
90.018925	0.45	-0.72	-0.040	-0.102
90.01895	0.45	-0.71	-0.046	-0.116
90.018975	0.45	-0.70	-0.049	-0.129
90.019	0.44	-0.69	-0.055	-0.143
90.019025	0.44	-0.67	-0.058	-0.155
90.01905	0.42	-0.65	-0.062	-0.169
90.019075	0.40	-0.63	-0.065	-0.182
90.0191	0.38	-0.60	-0.068	-0.194
90.019125	0.37	-0.56	-0.071	-0.207
90.01915	0.35	-0.53	-0.073	-0.220
90.019175	0.33	-0.49	-0.076	-0.232
90.0192	0.34	-0.44	-0.078	-0.242
90.019225	0.32	-0.40	-0.081	-0.253
90.01925	0.34	-0.35	-0.082	-0.262
90.019275	0.34	-0.30	-0.081	-0.269
90.0193	0.34	-0.24	-0.082	-0.277
90.019325	0.33	-0.19	-0.082	-0.284
90.01935	0.33	-0.14	-0.081	-0.290
90.019375	0.34	-0.09	-0.081	-0.296
90.0194	0.34	-0.04	-0.079	-0.301
90.019425	0.34	0.02	-0.078	-0.306
90.01945	0.36	0.08	-0.075	-0.310
90.019475	0.38	0.14	-0.071	-0.316
90.0195	0.38	0.21	-0.069	-0.322
90.019525	0.40	0.28	-0.065	-0.328
90.01955	0.41	0.35	-0.062	-0.334
90.019575	0.43	0.43	-0.059	-0.340
90.0196	0.45	0.49	-0.054	-0.347
90.019625	0.47	0.56	-0.049	-0.354
90.01965	0.48	0.62	-0.043	-0.362
90.019675	0.52	0.68	-0.037	-0.368
90.0197	0.52	0.73	-0.030	-0.375
90.019725	0.56	0.80	-0.021	-0.380
90.01975	0.60	0.87	-0.013	-0.385
90.019775	0.61	0.95	-0.005	-0.390
90.0198	0.64	1.02	0.002	-0.394
90.019825	0.66	1.10	0.008	-0.397
90.01985	0.67	1.17	0.016	-0.400
90.019875	0.70	1.25	0.021	-0.402
90.0199	0.70	1.32	0.026	-0.404
90.019925	0.70	1.38	0.031	-0.405
90.01995	0.74	1.45	0.035	-0.407
90.019975	0.74	1.51	0.039	-0.407
90.02	0.78	1.57	0.043	-0.407
90.020025	0.83	1.63	0.048	-0.408
90.02005	0.86	1.69	0.051	-0.408
90.020075	0.89	1.75	0.053	-0.408
90.0201	0.92	1.81	0.055	-0.408
90.020125	0.94	1.86	0.059	-0.407
90.02015	0.98	1.91	0.062	-0.404
90.020175	0.99	1.95	0.064	-0.400
90.0202	1.01	1.99	0.067	-0.398
90.020225	1.01	2.03	0.069	-0.394
90.02025	1.03	2.06	0.073	-0.391
90.020275	1.03	2.11	0.078	-0.386
90.0203	1.03	2.16	0.081	-0.381
90.020325	1.02	2.22	0.086	-0.374
90.02035	0.98	2.28	0.090	-0.368
90.020375	0.95	2.34	0.093	-0.361
90.0204	0.92	2.40	0.099	-0.353
90.020425	0.88	2.45	0.103	-0.347
90.02045	0.83	2.51	0.107	-0.340
90.020475	0.79	2.55	0.113	-0.331
90.0205	0.74	2.58	0.118	-0.322
90.020525	0.71	2.61	0.124	-0.311
90.02055	0.68	2.63	0.131	-0.301
90.020575	0.66	2.65	0.138	-0.289
90.0206	0.64	2.65	0.143	-0.277
90.020625	0.61	2.64	0.147	-0.264
90.02065	0.58	2.62	0.151	-0.253
90.020675	0.56	2.58	0.155	-0.242
90.0207	0.53	2.53	0.156	-0.231
90.020725	0.51	2.47	0.160	-0.221
90.02075	0.48	2.40	0.161	-0.211
90.020775	0.44	2.33	0.161	-0.202
90.0208	0.43	2.26	0.163	-0.193
90.020825	0.41	2.19	0.165	-0.183
90.02085	0.40	2.13	0.167	-0.175
90.020875	0.38	2.07	0.168	-0.166
90.0209	0.38	2.02	0.169	-0.157
90.020925	0.37	1.97	0.171	-0.147
90.02095	0.38	1.94	0.174	-0.138
90.020975	0.38	1.91	0.177	-0.128
90.021	0.39	1.89	0.179	-0.117
90.021025	0.40	1.88	0.183	-0.107
90.02105	0.41	1.88	0.185	-0.096
90.021075	0.41	1.89	0.187	-0.087
90.0211	0.42	1.89	0.187	-0.078
90.021125	0.41	1.90	0.188	-0.070
90.02115	0.40	1.91	0.187	-0.063
90.021175	0.39	1.91	0.189	-0.057
90.0212	0.38	1.92	0.188	-0.051
90.021225	0.38	1.92	0.188	-0.044
90.02125	0.37	1.93	0.188	-0.039
90.021275	0.38	1.94	0.189	-0.033
90.0213	0.39	1.94	0.189	-0.026
90.021325	0.38	1.95	0.191	-0.019
90.02135	0.40	1.96	0.193	-0.012
90.021375	0.41	1.97	0.194	-0.004
90.0214	0.43	1.99	0.196	0.004
90.021425	0.44	2.01	0.196	0.010
90.02145	0.45	2.02	0.196	0.017
90.021475	0.45	2.04	0.196	0.023
90.0215	0.46	2.06	0.198	0.029
90.021525	0.47	2.07	0.199	0.033
90.02155	0.48	2.09	0.198	0.039
90.021575	0.49	2.12	0.200	0.044
90.0216	0.51	2.14	0.200	0.050
90.021625	0.54	2.16	0.203	0.058
90.02165	0.56	2.19	0.205	0.064
90.021675	0.57	2.21	0.207	0.071
90.0217	0.59	2.24	0.208	0.077
90.021725	0.61	2.25	0.210	0.084
90.02175	0.63	2.27	0.212	0.088
90.021775	0.64	2.28	0.213	0.093
90.0218	0.65	2.29	0.213	0.098
90.021825	0.66	2.30	0.213	0.102
90.02185	0.66	2.30	0.212	0.104
90.021875	0.66	2.28	0.211	0.106
90.0219	0.66	2.25	0.208	0.107
90.021925	0.65	2.20	0.204	0.108
90.02195	0.62	2.13	0.199	0.107
90.021975	0.62	2.04	0.197	0.107
90.022	0.58	1.94	0.187	0.104
90.022025	0.56	1.81	0.182	0.102
90.02205	0.53	1.65	0.177	0.100
90.022075	0.51	1.49	0.171	0.097
90.0221	0.48	1.31	0.163	0.094
90.022125	0.46	1.12	0.157	0.092
90.02215	0.43	0.92	0.148	0.089
90.022175	0.41	0.70	0.142	0.087
90.0222	0.38	0.48	0.133	0.085
90.022225	0.34	0.25	0.125	0.082
90.02225	0.30	0.02	0.117	0.078
90.022275	0.26	-0.21	0.108	0.074
90.0223	0.23	-0.45	0.099	0.071
90.022325	0.19	-0.69	0.090	0.068
90.02235	0.17	-0.93	0.083	0.065
90.022375	0.13	-1.16	0.076	0.063
90.0224	0.09	-1.40	0.068	0.060
90.022425	0.06	-1.63	0.061	0.059
90.02245	0.03	-1.85	0.053	0.057
90.022475	-0.01	-2.07	0.047	0.057
90.0225	-0.03	-2.29	0.040	0.055
90.022525	-0.07	-2.49	0.035	0.053
90.02255	-0.11	-2.69	0.028	0.052
90.022575	-0.14	-2.89	0.024	0.052
90.0226	-0.16	-3.07	0.019	0.052
90.022625	-0.18	-3.25	0.013	0.053
90.02265	-0.22	-3.41	0.009	0.053
90.022675	-0.24	-3.57	0.005	0.053
90.0227	-0.26	-3.71	0.001	0.055
90.022725	-0.28	-3.84	-0.003	0.056
90.02275	-0.31	-3.97	-0.007	0.056
90.022775	-0.33	-4.09	-0.010	0.058
90.0228	-0.35	-4.19	-0.013	0.058
90.022825	-0.35	-4.29	-0.017	0.059
90.02285	-0.38	-4.37	-0.020	0.060
90.022875	-0.40	-4.45	-0.023	0.061
90.0229	-0.41	-4.51	-0.026	0.061
90.022925	-0.43	-4.57	-0.027	0.063
90.02295	-0.43	-4.61	-0.028	0.063
90.022975	-0.43	-4.65	-0.030	0.065
90.023	-0.44	-4.67	-0.031	0.066
90.023025	-0.46	-4.70	-0.033	0.068
90.02305	-0.49	-4.71	-0.034	0.068
90.023075	-0.51	-4.72	-0.036	0.071
90.0231	-0.52	-4.72	-0.037	0.072
90.023125	-0.53	-4.71	-0.038	0.073
90.02315	-0.53	-4.70	-0.038	0.076
90.023175	-0.51	-4.67	-0.038	0.080
90.0232	-0.49	-4.64	-0.039	0.083
90.023225	-0.46	-4.59	-0.037	0.087
90.02325	-0.44	-4.55	-0.038	0.088
90.023275	-0.43	-4.50	-0.038	0.092
90.0233	-0.41	-4.45	-0.038	0.094
90.023325	-0.39	-4.39	-0.038	0.097
90.02335	-0.36	-4.33	-0.038	0.100
90.023375	-0.33	-4.27	-0.037	0.103
90.0234	-0.31	-4.20	-0.037	0.107
90.023425	-0.29	-4.14	-0.036	0.109
90.02345	-0.26	-4.07	-0.036	0.113
90.023475	-0.24	-4.00	-0.034	0.115
90.0235	-0.21	-3.93	-0.034	0.119
90.023525	-0.19	-3.86	-0.033	0.121
90.02355	-0.18	-3.79	-0.032	0.123
90.023575	-0.15	-3.71	-0.031	0.125
90.0236	-0.13	-3.63	-0.030	0.128
90.023625	-0.11	-3.55	-0.027	0.130
90.02365	-0.09	-3.46	-0.025	0.132
90.023675	-0.08	-3.37	-0.023	0.134
90.0237	-0.07	-3.27	-0.021	0.136
90.023725	-0.05	-3.18	-0.020	0.137
90.02375	-0.04	-3.08	-0.017	0.138
90.023775	-0.02	-2.98	-0.014	0.139
90.0238	-0.01	-2.88	-0.011	0.142
90.023825	0.02	-2.78	-0.008	0.144
90.02385	0.03	-2.68	-0.006	0.146
90.023875	0.05	-2.57	-0.003	0.148
90.0239	0.05	-2.47	-0.002	0.149
90.023925	0.06	-2.38	0.001	0.152
90.02395	0.07	-2.28	0.003	0.153
90.023975	0.08	-2.19	0.004	0.153
90.024	0.08	-2.10	0.007	0.154
90.024025	0.09	-2.02	0.008	0.155
90.02405	0.09	-1.94	0.009	0.156
90.024075	0.10	-1.87	0.010	0.156
90.0241	0.10	-1.81	0.010	0.155
90.024125	0.10	-1.76	0.011	0.155
90.02415	0.11	-1.69	0.013	0.155
90.024175	0.11	-1.63	0.015	0.155
90.0242	0.12	-1.55	0.016	0.156
90.024225	0.14	-1.48	0.018	0.156
90.02425	0.15	-1.41	0.020	0.156
90.024275	0.16	-1.33	0.024	0.157
90.0243	0.20	-1.24	0.027	0.158
90.024325	0.21	-1.16	0.028	0.159
90.02435	0.20	-1.08	0.031	0.159
90.024375	0.20	-1.00	0.032	0.159
90.0244	0.17	-0.92	0.034	0.158
90.024425	0.17	-0.84	0.035	0.156
90.02445	0.18	-0.77	0.036	0.157
90.024475	0.18	-0.71	0.036	0.154
90.0245	0.19	-0.65	0.038	0.154
90.024525	0.19	-0.60	0.036	0.153
90.02455	0.21	-0.55	0.036	0.153
90.024575	0.23	-0.51	0.036	0.151
90.0246	0.23	-0.47	0.036	0.150
90.024625	0.23	-0.43	0.036	0.148
90.02465	0.24	-0.40	0.035	0.145
90.024675	0.25	-0.36	0.036	0.143
90.0247	0.26	-0.32	0.035	0.142
90.024725	0.28	-0.28	0.037	0.139
90.02475	0.28	-0.24	0.037	0.138
90.024775	0.30	-0.20	0.038	0.136
90.0248	0.33	-0.16	0.038	0.133
90.024825	0.34	-0.11	0.038	0.131
90.02485	0.36	-0.07	0.040	0.129
90.024875	0.37	-0.02	0.042	0.128
90.0249	0.38	0.03	0.042	0.126
90.024925	0.40	0.07	0.043	0.124
90.02495	0.40	0.12	0.043	0.122
90.024975	0.41	0.16	0.044	0.120
90.025	0.43	0.20	0.045	0.117
90.025025	0.43	0.24	0.045	0.114
90.02505	0.44	0.28	0.047	0.111
90.025075	0.45	0.32	0.048	0.108
90.0251	0.45	0.35	0.048	0.104
90.025125	0.46	0.38	0.047	0.100
90.02515	0.46	0.40	0.047	0.094
90.025175	0.48	0.42	0.047	0.089
90.0252	0.48	0.43	0.048	0.084
90.025225	0.48	0.44	0.048	0.079
90.02525	0.48	0.45	0.046	0.076
90.025275	0.48	0.45	0.044	0.072
90.0253	0.48	0.44	0.041	0.068
90.025325	0.48	0.44	0.040	0.064
90.02535	0.48	0.44	0.037	0.059
90.025375	0.46	0.43	0.034	0.053
90.0254	0.45	0.42	0.032	0.048
90.025425	0.43	0.42	0.031	0.044
90.02545	0.43	0.42	0.030	0.039
90.025475	0.43	0.42	0.030	0.037
90.0255	0.43	0.44	0.030	0.033
90.025525	0.43	0.45	0.029	0.031
90.02555	0.43	0.47	0.030	0.028
90.025575	0.44	0.50	0.029	0.028
90.0256	0.44	0.52	0.030	0.027
90.025625	0.45	0.55	0.031	0.027
90.02565	0.47	0.58	0.032	0.027
90.025675	0.48	0.61	0.033	0.027
90.0257	0.50	0.65	0.034	0.027
90.025725	0.51	0.68	0.037	0.027
90.02575	0.53	0.72	0.039	0.028
90.025775	0.54	0.77	0.042	0.028
90.0258	0.55	0.81	0.046	0.028
90.025825	0.57	0.85	0.047	0.028
90.02585	0.57	0.89	0.050	0.028
90.025875	0.59	0.93	0.052	0.028
90.0259	0.59	0.96	0.053	0.028
90.025925	0.61	1.00	0.055	0.027
90.02595	0.60	1.03	0.055	0.027
90.025975	0.60	1.05	0.057	0.026
90.026	0.60	1.08	0.059	0.024
90.026025	0.60	1.10	0.060	0.023
90.02605	0.59	1.13	0.060	0.022
90.026075	0.58	1.15	0.063	0.021
90.0261	0.57	1.16	0.062	0.019
90.026125	0.55	1.17	0.063	0.018
90.02615	0.53	1.18	0.062	0.014
90.026175	0.51	1.19	0.062	0.013
90.0262	0.49	1.19	0.063	0.011
90.026225	0.48	1.19	0.062	0.008
90.02625	0.46	1.20	0.063	0.007
90.026275	0.42	1.20	0.062	0.003
90.0263	0.41	1.20	0.062	0.001
90.026325	0.39	1.20	0.063	0.000
90.02635	0.39	1.20	0.063	-0.002
90.026375	0.36	1.21	0.064	-0.005
90.0264	0.36	1.23	0.064	-0.006
90.026425	0.36	1.25	0.066	-0.007
90.02645	0.36	1.27	0.067	-0.008
90.026475	0.36	1.30	0.069	-0.009
90.0265	0.36	1.33	0.072	-0.010
90.026525	0.36	1.37	0.073	-0.011
90.02655	0.38	1.41	0.078	-0.010
90.026575	0.40	1.46	0.079	-0.010
90.0266	0.40	1.50	0.083	-0.010
90.026625	0.40	1.53	0.086	-0.010
90.02665	0.40	1.57	0.089	-0.010
90.026675	0.42	1.60	0.090	-0.012
90.0267	0.42	1.63	0.093	-0.012
90.026725	0.45	1.65	0.095	-0.012
90.02675	0.46	1.68	0.098	-0.012
90.026775	0.48	1.70	0.098	-0.012
90.0268	0.49	1.72	0.100	-0.011
90.026825	0.49	1.73	0.099	-0.012
90.02685	0.49	1.73	0.100	-0.013
90.026875	0.48	1.72	0.099	-0.014
90.0269	0.47	1.70	0.098	-0.017
90.026925	0.47	1.68	0.097	-0.019
90.02695	0.46	1.66	0.094	-0.021
90.026975	0.43	1.64	0.092	-0.024
90.027	0.40	1.61	0.091	-0.027
90.027025	0.38	1.58	0.088	-0.030
90.02705	0.34	1.55	0.085	-0.033
90.027075	0.32	1.51	0.083	-0.035
90.0271	0.29	1.48	0.080	-0.038
90.027125	0.28	1.45	0.079	-0.040
90.02715	0.27	1.42	0.078	-0.043
90.027175	0.27	1.39	0.076	-0.045
90.0272	0.27	1.37	0.074	-0.048
90.027225	0.26	1.34	0.072	-0.049
90.02725	0.23	1.31	0.070	-0.052
90.027275	0.23	1.28	0.069	-0.053
90.0273	0.24	1.25	0.069	-0.055
90.027325	0.24	1.23	0.068	-0.056
90.02735	0.23	1.21	0.066	-0.058
90.027375	0.22	1.18	0.065	-0.059
90.0274	0.20	1.15	0.065	-0.062
90.027425	0.19	1.12	0.063	-0.063
90.02745	0.19	1.09	0.063	-0.064
90.027475	0.18	1.07	0.063	-0.066
90.0275	0.17	1.04	0.063	-0.067
90.027525	0.16	1.02	0.061	-0.068
90.02755	0.15	0.98	0.061	-0.071
90.027575	0.16	0.95	0.060	-0.071
90.0276	0.15	0.92	0.059	-0.072
90.027625	0.14	0.89	0.058	-0.073
90.02765	0.14	0.86	0.056	-0.075
90.027675	0.13	0.81	0.055	-0.075
90.0277	0.14	0.77	0.052	-0.076
90.027725	0.13	0.72	0.051	-0.077
90.02775	0.13	0.67	0.049	-0.077
90.027775	0.12	0.64	0.048	-0.079
90.0278	0.12	0.61	0.047	-0.080
90.027825	0.11	0.59	0.046	-0.080
90.02785	0.12	0.57	0.046	-0.080
90.027875	0.11	0.55	0.044	-0.081
90.0279	0.10	0.54	0.043	-0.081
90.027925	0.10	0.53	0.043	-0.082
90.02795	0.10	0.51	0.043	-0.081
90.027975	0.08	0.51	0.043	-0.081
90.028	0.06	0.51	0.043	-0.081
90.028025	0.05	0.51	0.042	-0.081
90.02805	0.05	0.50	0.040	-0.081
90.028075	0.04	0.50	0.040	-0.081
90.0281	0.04	0.49	0.039	-0.080
90.028125	0.04	0.47	0.038	-0.080
90.02815	0.05	0.46	0.038	-0.079
90.028175	0.04	0.44	0.038	-0.079
90.0282	0.05	0.42	0.037	-0.078
90.028225	0.05	0.41	0.037	-0.078
90.02825	0.04	0.39	0.036	-0.077
90.028275	0.05	0.37	0.036	-0.078
90.0283	0.04	0.35	0.037	-0.077
90.028325	0.04	0.33	0.036	-0.077
90.02835	0.04	0.32	0.037	-0.077
90.028375	0.03	0.30	0.036	-0.076
90.0284	0.03	0.29	0.037	-0.075
90.028425	0.04	0.27	0.037	-0.076
90.02845	0.03	0.26	0.038	-0.076
90.028475	0.03	0.24	0.038	-0.075
90.0285	0.03	0.23	0.038	-0.076
90.028525	0.02	0.22	0.038	-0.076
90.02855	0.01	0.21	0.038	-0.077
90.028575	0.01	0.20	0.038	-0.076
90.0286	0.00	0.18	0.039	-0.077
90.028625	0.01	0.18	0.039	-0.076
90.02865	-0.01	0.17	0.040	-0.075
90.028675	0.00	0.16	0.040	-0.075
90.0287	0.01	0.15	0.040	-0.074
90.028725	0.01	0.14	0.042	-0.073
90.02875	0.00	0.13	0.040	-0.072
90.028775	-0.00	0.11	0.041	-0.072
90.0288	-0.01	0.09	0.039	-0.072
90.028825	0.02	0.07	0.041	-0.070
90.02885	-0.01	0.06	0.040	-0.068
90.028875	-0.01	0.04	0.038	-0.068
90.0289	-0.03	0.01	0.038	-0.067
90.028925	-0.03	-0.01	0.037	-0.067
90.02895	-0.04	-0.04	0.035	-0.066
90.028975	-0.05	-0.07	0.032	-0.065
90.029	-0.06	-0.10	0.030	-0.065
90.029025	-0.07	-0.13	0.028	-0.065
90.02905	-0.08	-0.15	0.025	-0.063
90.029075	-0.09	-0.18	0.022	-0.062
90.0291	-0.09	-0.21	0.021	-0.061
90.029125	-0.10	-0.23	0.018	-0.061
90.02915	-0.10	-0.24	0.016	-0.060
90.029175	-0.11	-0.26	0.014	-0.060
90.0292	-0.11	-0.27	0.012	-0.058
90.029225	-0.11	-0.28	0.010	-0.058
90.02925	-0.11	-0.28	0.010	-0.057
90.029275	-0.11	-0.28	0.009	-0.055
90.0293	-0.10	-0.28	0.007	-0.055
90.029325	-0.09	-0.28	0.007	-0.053
90.02935	-0.09	-0.28	0.006	-0.052
90.029375	-0.09	-0.28	0.005	-0.052
90.0294	-0.08	-0.27	0.004	-0.052
90.029425	-0.08	-0.28	0.003	-0.051
90.02945	-0.08	-0.27	0.003	-0.050
90.029475	-0.07	-0.27	0.003	-0.049
90.0295	-0.06	-0.26	0.003	-0.048
90.029525	-0.06	-0.25	0.003	-0.047
90.02955	-0.06	-0.25	0.003	-0.045
90.029575	-0.05	-0.24	0.002	-0.045
90.0296	-0.05	-0.24	0.001	-0.044
90.029625	-0.05	-0.24	0.000	-0.044
90.02965	-0.05	-0.24	0.000	-0.043
90.029675	-0.05	-0.25	-0.001	-0.043
90.0297	-0.05	-0.25	-0.002	-0.043
90.029725	-0.05	-0.25	-0.002	-0.042
90.02975	-0.03	-0.25	-0.003	-0.042
90.029775	-0.03	-0.25	-0.003	-0.041
90.0298	-0.03	-0.25	-0.004	-0.040
90.029825	-0.03	-0.25	-0.004	-0.039
90.02985	-0.05	-0.26	-0.004	-0.038
90.029875	-0.06	-0.26	-0.004	-0.037
90.0299	-0.08	-0.26	-0.005	-0.035
90.029925	-0.08	-0.27	-0.005	-0.034
90.02995	-0.09	-0.27	-0.006	-0.033
90.029975	-0.10	-0.28	-0.007	-0.033
90.03	-0.12	-0.29	-0.008	-0.035
90.030025	-0.12	-0.29	-0.009	-0.036
90.03005	-0.11	-0.30	-0.011	-0.038
90.030075	-0.11	-0.31	-0.011	-0.040
90.0301	-0.11	-0.31	-0.014	-0.041
90.030125	-0.11	-0.32	-0.014	-0.041
90.03015	-0.12	-0.33	-0.016	-0.041
90.030175	-0.14	-0.35	-0.018	-0.042
90.0302	-0.15	-0.36	-0.020	-0.044
90.030225	-0.16	-0.38	-0.020	-0.047
90.03025	-0.16	-0.38	-0.019	-0.048
90.030275	-0.16	-0.38	-0.018	-0.048
90.0303	-0.15	-0.38	-0.015	-0.048
90.030325	-0.15	-0.37	-0.013	-0.046
90.03035	-0.16	-0.36	-0.012	-0.045
90.030375	-0.15	-0.35	-0.010	-0.043
90.0304	-0.14	-0.34	-0.009	-0.042
90.030425	-0.12	-0.33	-0.006	-0.040
90.03045	-0.13	-0.32	-0.006	-0.038
90.030475	-0.12	-0.31	-0.007	-0.036
90.0305	-0.13	-0.31	-0.009	-0.034
90.030525	-0.13	-0.31	-0.012	-0.033
90.03055	-0.13	-0.31	-0.014	-0.031
